Edad;Sexo;Periodo;Total
29;Hombres;2003;369477
29;Hombres;2002;356517
29;Hombres;2001;347644
29;Hombres;2000;343286
29;Hombres;1999;338476
29;Hombres;1998;335229
29;Hombres;1997;337225
29;Hombres;1996;331495
29;Hombres;1995;328829
29;Hombres;1994;331855
29;Hombres;1993;317358
29;Hombres;1992;304088
29;Hombres;1991;297942
29;Hombres;1990;302251
29;Hombres;1989;295292
29;Hombres;1988;293326
29;Hombres;1987;288438
29;Hombres;1986;269417
29;Hombres;1985;263658
29;Hombres;1984;251929
29;Hombres;1983;255376
29;Hombres;1982;256897
29;Hombres;1981;243852
29;Hombres;1980;244045
29;Hombres;1979;250236
29;Hombres;1978;267658
29;Hombres;1977;247682
29;Hombres;1976;235559
29;Hombres;1975;250306
29;Hombres;1974;236680
29;Hombres;1973;236235
29;Hombres;1972;206475
29;Hombres;1971;189509
29;Mujeres;2023;263165
29;Mujeres;2022;262305
29;Mujeres;2021;259808
29;Mujeres;2020;261939
29;Mujeres;2019;261541
29;Mujeres;2018;262685
29;Mujeres;2017;265387
29;Mujeres;2016;273403
29;Mujeres;2015;283354
29;Mujeres;2014;298137
29;Mujeres;2013;313331
29;Mujeres;2012;334726
29;Mujeres;2011;349619
29;Mujeres;2010;367470
29;Mujeres;2009;377560
29;Mujeres;2008;387755
29;Mujeres;2007;382970
29;Mujeres;2006;384239
29;Mujeres;2005;374633
29;Mujeres;2004;365316
29;Mujeres;2003;350038
29;Mujeres;2002;341007
29;Mujeres;2001;333719
29;Mujeres;2000;329667
29;Mujeres;1999;326832
29;Mujeres;1998;324867
29;Mujeres;1997;328469
29;Mujeres;1996;322240
29;Mujeres;1995;321371
29;Mujeres;1994;325177
29;Mujeres;1993;309232
29;Mujeres;1992;298940
29;Mujeres;1991;293324
29;Mujeres;1990;300033
29;Mujeres;1989;292178
29;Mujeres;1988;288588
29;Mujeres;1987;284035
29;Mujeres;1986;266591
29;Mujeres;1985;260297
29;Mujeres;1984;251641
29;Mujeres;1983;249793
29;Mujeres;1982;252470
29;Mujeres;1981;239042
29;Mujeres;1980;240719
29;Mujeres;1979;248500
29;Mujeres;1978;266652
29;Mujeres;1977;243146
29;Mujeres;1976;233180
29;Mujeres;1975;251554
29;Mujeres;1974;237692
29;Mujeres;1973;233704
29;Mujeres;1972;206940
29;Mujeres;1971;186292
30;Total;2023;549146
30;Total;2022;530733
30;Total;2021;535612
30;Total;2020;538964
30;Total;2019;537524
30;Total;2018;536930
30;Total;2017;547975
30;Total;2016;567517
30;Total;2015;594234
30;Total;2014;621911
30;Total;2013;672597
30;Total;2012;712602
30;Total;2011;754073
30;Total;2010;779876
30;Total;2009;816375
30;Total;2008;817295
30;Total;2007;813429
30;Total;2006;792819
30;Total;2005;771189
30;Total;2004;736869
30;Total;2003;718536
30;Total;2002;688493
30;Total;2001;675128
30;Total;2000;667784
30;Total;1999;662756
30;Total;1998;668209
30;Total;1997;656202
30;Total;1996;652632
30;Total;1995;659916
30;Total;1994;629229
30;Total;1993;605676
30;Total;1992;592944
30;Total;1991;600359
30;Total;1990;585784
30;Total;1989;580080
30;Total;1988;571158
30;Total;1987;534991
30;Total;1986;523024
30;Total;1985;502902
30;Total;1984;504978
30;Total;1983;509079
30;Total;1982;481844
30;Total;1981;481219
30;Total;1980;496606
30;Total;1979;532676
30;Total;1978;489516
30;Total;1977;468052
30;Total;1976;500986
30;Total;1975;474132
30;Total;1974;470047
30;Total;1973;413220
30;Total;1972;376320
30;Total;1971;488093
30;Hombres;2023;277722
30;Hombres;2022;268984
30;Hombres;2021;270274
30;Hombres;2020;270851
30;Hombres;2019;269464
30;Hombres;2018;268468
30;Hombres;2017;273287
30;Hombres;2016;283929
30;Hombres;2015;297618
30;Hombres;2014;312447
30;Hombres;2013;339974
30;Hombres;2012;362957
30;Hombres;2011;386407
30;Hombres;2010;401009
30;Hombres;2009;423224
30;Hombres;2008;425096
30;Hombres;2007;421152
30;Hombres;2006;411272
30;Hombres;2005;398220
30;Hombres;2004;379322
30;Hombres;2003;368711
30;Hombres;2002;351560
30;Hombres;2001;344319
30;Hombres;2000;339607
30;Hombres;1999;336412
30;Hombres;1998;338286
30;Hombres;1997;332488
30;Hombres;1996;329763
30;Hombres;1995;333045
30;Hombres;1994;318421
30;Hombres;1993;305148
30;Hombres;1992;298524
30;Hombres;1991;301641
30;Hombres;1990;294414
30;Hombres;1989;292096
30;Hombres;1988;287521
30;Hombres;1987;268736
30;Hombres;1986;262962
30;Hombres;1985;251559
30;Hombres;1984;255045
30;Hombres;1983;256650
30;Hombres;1982;243142
30;Hombres;1981;242068
30;Hombres;1980;249104
30;Hombres;1979;266632
30;Hombres;1978;246734
30;Hombres;1977;235039
30;Hombres;1976;249838
30;Hombres;1975;236733
30;Hombres;1974;236200
30;Hombres;1973;206498
30;Hombres;1972;189826
30;Hombres;1971;243763
30;Mujeres;2023;271424
30;Mujeres;2022;261749
30;Mujeres;2021;265338
30;Mujeres;2020;268113
30;Mujeres;2019;268060
30;Mujeres;2018;268462
30;Mujeres;2017;274688
30;Mujeres;2016;283588
30;Mujeres;2015;296616
30;Mujeres;2014;309464
30;Mujeres;2013;332623
30;Mujeres;2012;349645
30;Mujeres;2011;367666
30;Mujeres;2010;378867
30;Mujeres;2009;393151
30;Mujeres;2008;392199
30;Mujeres;2007;392277
30;Mujeres;2006;381547
30;Mujeres;2005;372969
30;Mujeres;2004;357546
30;Mujeres;2003;349825
30;Mujeres;2002;336934
30;Mujeres;2001;330809
30;Mujeres;2000;328177
30;Mujeres;1999;326344
30;Mujeres;1998;329923
30;Mujeres;1997;323714
30;Mujeres;1996;322869
30;Mujeres;1995;326871
30;Mujeres;1994;310808
30;Mujeres;1993;300528
30;Mujeres;1992;294421
30;Mujeres;1991;298718
30;Mujeres;1990;291370
30;Mujeres;1989;287984
30;Mujeres;1988;283637
30;Mujeres;1987;266255
30;Mujeres;1986;260063
30;Mujeres;1985;251344
30;Mujeres;1984;249933
30;Mujeres;1983;252429
30;Mujeres;1982;238702
30;Mujeres;1981;239151
30;Mujeres;1980;247503
30;Mujeres;1979;266044
30;Mujeres;1978;242782
30;Mujeres;1977;233013
30;Mujeres;1976;251147
30;Mujeres;1975;237400
30;Mujeres;1974;233847
30;Mujeres;1973;206722
30;Mujeres;1972;186494
30;Mujeres;1971;244330
31;Total;2023;547918
31;Total;2022;539485
31;Total;2021;545673
31;Total;2020;550429
31;Total;2019;546897
31;Total;2018;553325
31;Total;2017;569602
31;Total;2016;593372
31;Total;2015;617792
31;Total;2014;662387
31;Total;2013;705188
31;Total;2012;750842
31;Total;2011;777432
31;Total;2010;816109
31;Total;2009;827314
31;Total;2008;833065
31;Total;2007;808438
31;Total;2006;787083
31;Total;2005;753885
31;Total;2004;734697
31;Total;2003;708184
31;Total;2002;681851
31;Total;2001;670281
31;Total;2000;665411
31;Total;1999;670781
31;Total;1998;658912
31;Total;1997;654998
31;Total;1996;662762
31;Total;1995;631800
31;Total;1994;608463
31;Total;1993;595627
31;Total;1992;602111
31;Total;1991;584061
31;Total;1990;578213
31;Total;1989;569742
31;Total;1988;533868
31;Total;1987;522087
31;Total;1986;502236
31;Total;1985;504760
31;Total;1984;508762
31;Total;1983;481185
31;Total;1982;479801
31;Total;1981;494434
31;Total;1980;531018
31;Total;1979;488188
31;Total;1978;467385
31;Total;1977;500123
31;Total;1976;473940
31;Total;1975;470154
31;Total;1974;412997
31;Total;1973;376805
31;Total;1972;487631
31;Total;1971;317424
31;Hombres;2023;277190
31;Hombres;2022;272360
31;Hombres;2021;274358
31;Hombres;2020;276087
31;Hombres;2019;273632
31;Hombres;2018;275833
31;Hombres;2017;284751
31;Hombres;2016;296890
31;Hombres;2015;310167
31;Hombres;2014;333828
31;Hombres;2013;358029
31;Hombres;2012;383367
31;Hombres;2011;398672
31;Hombres;2010;421852
31;Hombres;2009;430251
31;Hombres;2008;432378
31;Hombres;2007;419613
31;Hombres;2006;407557
31;Hombres;2005;389607
31;Hombres;2004;377960
31;Hombres;2003;362951
31;Hombres;2002;348080
31;Hombres;2001;340755
31;Hombres;2000;337623
31;Hombres;1999;339381
31;Hombres;1998;333684
31;Hombres;1997;330662
31;Hombres;1996;334204
31;Hombres;1995;319426
31;Hombres;1994;306344
31;Hombres;1993;299614
31;Hombres;1992;302423
31;Hombres;1991;293512
31;Hombres;1990;290837
31;Hombres;1989;286528
31;Hombres;1988;267976
31;Hombres;1987;262269
31;Hombres;1986;251197
31;Hombres;1985;254692
31;Hombres;1984;256394
31;Hombres;1983;242665
31;Hombres;1982;241278
31;Hombres;1981;247931
31;Hombres;1980;265575
31;Hombres;1979;245794
31;Hombres;1978;234549
31;Hombres;1977;249392
31;Hombres;1976;236825
31;Hombres;1975;236170
31;Hombres;1974;206501
31;Hombres;1973;190133
31;Hombres;1972;243576
31;Hombres;1971;156040
31;Mujeres;2023;270728
31;Mujeres;2022;267125
31;Mujeres;2021;271315
31;Mujeres;2020;274342
31;Mujeres;2019;273265
31;Mujeres;2018;277492
31;Mujeres;2017;284851
31;Mujeres;2016;296482
31;Mujeres;2015;307625
31;Mujeres;2014;328559
31;Mujeres;2013;347159
31;Mujeres;2012;367475
31;Mujeres;2011;378761
31;Mujeres;2010;394257
31;Mujeres;2009;397063
31;Mujeres;2008;400686
31;Mujeres;2007;388825
31;Mujeres;2006;379525
31;Mujeres;2005;364278
31;Mujeres;2004;356737
31;Mujeres;2003;345233
31;Mujeres;2002;333771
31;Mujeres;2001;329526
31;Mujeres;2000;327788
31;Mujeres;1999;331400
31;Mujeres;1998;325228
31;Mujeres;1997;324336
31;Mujeres;1996;328558
31;Mujeres;1995;312374
31;Mujeres;1994;302119
31;Mujeres;1993;296013
31;Mujeres;1992;299688
31;Mujeres;1991;290549
31;Mujeres;1990;287377
31;Mujeres;1989;283215
31;Mujeres;1988;265893
31;Mujeres;1987;259818
31;Mujeres;1986;251039
31;Mujeres;1985;250068
31;Mujeres;1984;252368
31;Mujeres;1983;238520
31;Mujeres;1982;238524
31;Mujeres;1981;246503
31;Mujeres;1980;265443
31;Mujeres;1979;242394
31;Mujeres;1978;232836
31;Mujeres;1977;250731
31;Mujeres;1976;237116
31;Mujeres;1975;233984
31;Mujeres;1974;206496
31;Mujeres;1973;186672
31;Mujeres;1972;244054
31;Mujeres;1971;161384
32;Total;2023;555995
32;Total;2022;549063
32;Total;2021;556926
32;Total;2020;558534
32;Total;2019;562320
32;Total;2018;574084
32;Total;2017;595160
32;Total;2016;617012
32;Total;2015;657554
32;Total;2014;694712
32;Total;2013;742947
32;Total;2012;774154
32;Total;2011;813589
32;Total;2010;827030
32;Total;2009;841948
32;Total;2008;826739
32;Total;2007;802095
32;Total;2006;768653
32;Total;2005;751511
32;Total;2004;723599
32;Total;2003;701000
32;Total;2002;676975
32;Total;2001;668072
32;Total;2000;673377
32;Total;1999;661630
32;Total;1998;657590
32;Total;1997;665530
32;Total;1996;634323
32;Total;1995;611175
32;Total;1994;598240
32;Total;1993;604530
32;Total;1992;585898
32;Total;1991;576225
32;Total;1990;568269
32;Total;1989;532759
32;Total;1988;521114
32;Total;1987;501527
32;Total;1986;504543
32;Total;1985;508451
32;Total;1984;480469
32;Total;1983;478813
32;Total;1982;493762
32;Total;1981;529360
32;Total;1980;486864
32;Total;1979;466647
32;Total;1978;499221
32;Total;1977;473716
32;Total;1976;470243
32;Total;1975;412776
32;Total;1974;377252
32;Total;1973;487115
32;Total;1972;317946
32;Total;1971;368858
32;Hombres;2023;280226
32;Hombres;2022;275977
32;Hombres;2021;279411
32;Hombres;2020;279697
32;Hombres;2019;280478
32;Hombres;2018;286723
32;Hombres;2017;297582
32;Hombres;2016;309353
32;Hombres;2015;331099
32;Hombres;2014;351705
32;Hombres;2013;378078
32;Hombres;2012;395657
32;Hombres;2011;419356
32;Hombres;2010;428768
32;Hombres;2009;436821
32;Hombres;2008;429962
32;Hombres;2007;415586
32;Hombres;2006;398157
32;Hombres;2005;388040
32;Hombres;2004;371581
32;Hombres;2003;359126
32;Hombres;2002;344438
32;Hombres;2001;338808
32;Hombres;2000;340516
32;Hombres;1999;334852
32;Hombres;1998;331745
32;Hombres;1997;335314
32;Hombres;1996;320403
32;Hombres;1995;307492
32;Hombres;1994;300686
32;Hombres;1993;303442
32;Hombres;1992;294237
32;Hombres;1991;289493
32;Hombres;1990;285476
32;Hombres;1989;267229
32;Hombres;1988;261555
32;Hombres;1987;250810
32;Hombres;1986;254349
32;Hombres;1985;256145
32;Hombres;1984;242143
32;Hombres;1983;240726
32;Hombres;1982;247481
32;Hombres;1981;264522
32;Hombres;1980;244843
32;Hombres;1979;233984
32;Hombres;1978;248915
32;Hombres;1977;236883
32;Hombres;1976;236124
32;Hombres;1975;206498
32;Hombres;1974;190427
32;Hombres;1973;243352
32;Hombres;1972;156395
32;Hombres;1971;182976
32;Mujeres;2023;275769
32;Mujeres;2022;273086
32;Mujeres;2021;277515
32;Mujeres;2020;278837
32;Mujeres;2019;281842
32;Mujeres;2018;287361
32;Mujeres;2017;297578
32;Mujeres;2016;307659
32;Mujeres;2015;326455
32;Mujeres;2014;343007
32;Mujeres;2013;364869
32;Mujeres;2012;378498
32;Mujeres;2011;394232
32;Mujeres;2010;398262
32;Mujeres;2009;405127
32;Mujeres;2008;396777
32;Mujeres;2007;386508
32;Mujeres;2006;370496
32;Mujeres;2005;363471
32;Mujeres;2004;352019
32;Mujeres;2003;341874
32;Mujeres;2002;332537
32;Mujeres;2001;329264
32;Mujeres;2000;332861
32;Mujeres;1999;326778
32;Mujeres;1998;325844
32;Mujeres;1997;330216
32;Mujeres;1996;313921
32;Mujeres;1995;303683
32;Mujeres;1994;297554
32;Mujeres;1993;301088
32;Mujeres;1992;291662
32;Mujeres;1991;286732
32;Mujeres;1990;282794
32;Mujeres;1989;265529
32;Mujeres;1988;259559
32;Mujeres;1987;250717
32;Mujeres;1986;250195
32;Mujeres;1985;252307
32;Mujeres;1984;238326
32;Mujeres;1983;238087
32;Mujeres;1982;246281
32;Mujeres;1981;264839
32;Mujeres;1980;242020
32;Mujeres;1979;232663
32;Mujeres;1978;250307
32;Mujeres;1977;236833
32;Mujeres;1976;234119
32;Mujeres;1975;206278
32;Mujeres;1974;186825
32;Mujeres;1973;243762
32;Mujeres;1972;161550
32;Mujeres;1971;185881
33;Total;2023;564846
33;Total;2022;559726
33;Total;2021;564503
33;Total;2020;573090
33;Total;2019;582482
33;Total;2018;599051
33;Total;2017;618074
33;Total;2016;656065
33;Total;2015;689532
33;Total;2014;731912
33;Total;2013;765962
33;Total;2012;810101
33;Total;2011;824679
33;Total;2010;841399
33;Total;2009;835058
33;Total;2008;819874
33;Total;2007;782579
33;Total;2006;765587
33;Total;2005;739071
33;Total;2004;715856
33;Total;2003;694740
33;Total;2002;674740
33;Total;2001;675945
33;Total;2000;664332
33;Total;1999;660238
33;Total;1998;668500
33;Total;1997;636871
33;Total;1996;613828
33;Total;1995;600797
33;Total;1994;606960
33;Total;1993;588472
33;Total;1992;577837
33;Total;1991;566733
33;Total;1990;531513
33;Total;1989;520076
33;Total;1988;500753
33;Total;1987;504293
33;Total;1986;508122
33;Total;1985;479742
33;Total;1984;477805
33;Total;1983;493385
33;Total;1982;528252
33;Total;1981;485541
33;Total;1980;465902
33;Total;1979;498297
33;Total;1978;473499
33;Total;1977;470325
33;Total;1976;412581
33;Total;1975;377670
33;Total;1974;486560
33;Total;1973;318441
33;Total;1972;369053
33;Total;1971;421043
33;Hombres;2023;283484
33;Hombres;2022;280611
33;Hombres;2021;282820
33;Hombres;2020;285923
33;Hombres;2019;290857
33;Hombres;2018;299367
33;Hombres;2017;309668
33;Hombres;2016;329957
33;Hombres;2015;348566
33;Hombres;2014;371340
33;Hombres;2013;390018
33;Hombres;2012;416273
33;Hombres;2011;426373
33;Hombres;2010;435404
33;Hombres;2009;434297
33;Hombres;2008;425616
33;Hombres;2007;405635
33;Hombres;2006;396142
33;Hombres;2005;380672
33;Hombres;2004;367635
33;Hombres;2003;354662
33;Hombres;2002;342447
33;Hombres;2001;341644
33;Hombres;2000;336035
33;Hombres;1999;332867
33;Hombres;1998;336572
33;Hombres;1997;321421
33;Hombres;1996;308581
33;Hombres;1995;301725
33;Hombres;1994;304483
33;Hombres;1993;295333
33;Hombres;1992;290075
33;Hombres;1991;284377
33;Hombres;1990;266370
33;Hombres;1989;260787
33;Hombres;1988;250362
33;Hombres;1987;253991
33;Hombres;1986;255888
33;Hombres;1985;241614
33;Hombres;1984;240180
33;Hombres;1983;247175
33;Hombres;1982;263910
33;Hombres;1981;243892
33;Hombres;1980;233433
33;Hombres;1979;248406
33;Hombres;1978;236954
33;Hombres;1977;236091
33;Hombres;1976;206521
33;Hombres;1975;190673
33;Hombres;1974;243125
33;Hombres;1973;156720
33;Hombres;1972;183057
33;Hombres;1971;209895
33;Mujeres;2023;281362
33;Mujeres;2022;279115
33;Mujeres;2021;281683
33;Mujeres;2020;287167
33;Mujeres;2019;291625
33;Mujeres;2018;299684
33;Mujeres;2017;308406
33;Mujeres;2016;326108
33;Mujeres;2015;340966
33;Mujeres;2014;360572
33;Mujeres;2013;375944
33;Mujeres;2012;393828
33;Mujeres;2011;398306
33;Mujeres;2010;405995
33;Mujeres;2009;400761
33;Mujeres;2008;394258
33;Mujeres;2007;376944
33;Mujeres;2006;369445
33;Mujeres;2005;358399
33;Mujeres;2004;348221
33;Mujeres;2003;340079
33;Mujeres;2002;332293
33;Mujeres;2001;334301
33;Mujeres;2000;328297
33;Mujeres;1999;327371
33;Mujeres;1998;331928
33;Mujeres;1997;315449
33;Mujeres;1996;305247
33;Mujeres;1995;299072
33;Mujeres;1994;302477
33;Mujeres;1993;293138
33;Mujeres;1992;287762
33;Mujeres;1991;282356
33;Mujeres;1990;265143
33;Mujeres;1989;259289
33;Mujeres;1988;250391
33;Mujeres;1987;250302
33;Mujeres;1986;252234
33;Mujeres;1985;238127
33;Mujeres;1984;237625
33;Mujeres;1983;246210
33;Mujeres;1982;264343
33;Mujeres;1981;241650
33;Mujeres;1980;232469
33;Mujeres;1979;249891
33;Mujeres;1978;236545
33;Mujeres;1977;234234
33;Mujeres;1976;206060
33;Mujeres;1975;186997
33;Mujeres;1974;243435
33;Mujeres;1973;161720
33;Mujeres;1972;185995
33;Mujeres;1971;211148
34;Total;2023;575047
34;Total;2022;567175
34;Total;2021;578945
34;Total;2020;593051
34;Total;2019;606552
34;Total;2018;621184
34;Total;2017;656780
34;Total;2016;687594
34;Total;2015;726794
34;Total;2014;755431
34;Total;2013;802118
34;Total;2012;821756
34;Total;2011;839112
34;Total;2010;834602
34;Total;2009;827876
34;Total;2008;798412
34;Total;2007;778835
34;Total;2006;752319
34;Total;2005;731267
34;Total;2004;708990
34;Total;2003;691553
34;Total;2002;682113
34;Total;2001;667076
34;Total;2000;662842
34;Total;1999;671606
34;Total;1998;639575
34;Total;1997;616477
34;Total;1996;603269
34;Total;1995;609358
34;Total;1994;591011
34;Total;1993;580101
34;Total;1992;568239
34;Total;1991;530290
34;Total;1990;518989
34;Total;1989;499971
34;Total;1988;503998
34;Total;1987;507756
34;Total;1986;478983
34;Total;1985;476784
34;Total;1984;492974
34;Total;1983;527245
34;Total;1982;484603
34;Total;1981;465176
34;Total;1980;497409
34;Total;1979;473212
34;Total;1978;470397
34;Total;1977;412341
34;Total;1976;378157
34;Total;1975;486013
34;Total;1974;318926
34;Total;1973;369265
34;Total;1972;421001
34;Total;1971;478567
34;Hombres;2023;287884
34;Hombres;2022;284154
34;Hombres;2021;288865
34;Hombres;2020;296145
34;Hombres;2019;303076
34;Hombres;2018;310886
34;Hombres;2017;330065
34;Hombres;2016;347285
34;Hombres;2015;368204
34;Hombres;2014;383458
34;Hombres;2013;410746
34;Hombres;2012;423678
34;Hombres;2011;433043
34;Hombres;2010;432981
34;Hombres;2009;429451
34;Hombres;2008;414468
34;Hombres;2007;403261
34;Hombres;2006;388222
34;Hombres;2005;376886
34;Hombres;2004;362651
34;Hombres;2003;352101
34;Hombres;2002;344939
34;Hombres;2001;337238
34;Hombres;2000;333966
34;Hombres;1999;337945
34;Hombres;1998;322557
34;Hombres;1997;309693
34;Hombres;1996;302689
34;Hombres;1995;305520
34;Hombres;1994;296403
34;Hombres;1993;291007
34;Hombres;1992;284944
34;Hombres;1991;265509
34;Hombres;1990;259972
34;Hombres;1989;249904
34;Hombres;1988;253597
34;Hombres;1987;255586
34;Hombres;1986;241073
34;Hombres;1985;239596
34;Hombres;1984;246830
34;Hombres;1983;263370
34;Hombres;1982;243286
34;Hombres;1981;232905
34;Hombres;1980;247937
34;Hombres;1979;236976
34;Hombres;1978;236042
34;Hombres;1977;206504
34;Hombres;1976;190967
34;Hombres;1975;242877
34;Hombres;1974;157045
34;Hombres;1973;183154
34;Hombres;1972;209900
34;Hombres;1971;233552
34;Mujeres;2023;287163
34;Mujeres;2022;283021
34;Mujeres;2021;290080
34;Mujeres;2020;296906
34;Mujeres;2019;303476
34;Mujeres;2018;310298
34;Mujeres;2017;326715
34;Mujeres;2016;340309
34;Mujeres;2015;358590
34;Mujeres;2014;371973
34;Mujeres;2013;391372
34;Mujeres;2012;398078
34;Mujeres;2011;406070
34;Mujeres;2010;401620
34;Mujeres;2009;398425
34;Mujeres;2008;383943
34;Mujeres;2007;375574
34;Mujeres;2006;364097
34;Mujeres;2005;354381
34;Mujeres;2004;346339
34;Mujeres;2003;339452
34;Mujeres;2002;337174
34;Mujeres;2001;329838
34;Mujeres;2000;328876
34;Mujeres;1999;333662
34;Mujeres;1998;317018
34;Mujeres;1997;306784
34;Mujeres;1996;300580
34;Mujeres;1995;303838
34;Mujeres;1994;294607
34;Mujeres;1993;289094
34;Mujeres;1992;283295
34;Mujeres;1991;264781
34;Mujeres;1990;259017
34;Mujeres;1989;250068
34;Mujeres;1988;250400
34;Mujeres;1987;252170
34;Mujeres;1986;237910
34;Mujeres;1985;237188
34;Mujeres;1984;246144
34;Mujeres;1983;263875
34;Mujeres;1982;241317
34;Mujeres;1981;232270
34;Mujeres;1980;249472
34;Mujeres;1979;236236
34;Mujeres;1978;234354
34;Mujeres;1977;205837
34;Mujeres;1976;187191
34;Mujeres;1975;243136
34;Mujeres;1974;161881
34;Mujeres;1973;186111
34;Mujeres;1972;211101
34;Mujeres;1971;245015
35;Total;2023;581742
35;Total;2022;581562
35;Total;2021;598460
35;Total;2020;616615
35;Total;2019;628229
35;Total;2018;659405
35;Total;2017;688019
35;Total;2016;724589
35;Total;2015;750305
35;Total;2014;791885
35;Total;2013;813898
35;Total;2012;836295
35;Total;2011;832656
35;Total;2010;827660
35;Total;2009;805522
35;Total;2008;794162
35;Total;2007;764980
35;Total;2006;744364
35;Total;2005;723476
35;Total;2004;705260
35;Total;2003;698022
35;Total;2002;673199
35;Total;2001;665495
35;Total;2000;674719
35;Total;1999;642406
35;Total;1998;619325
35;Total;1997;605759
35;Total;1996;611620
35;Total;1995;593519
35;Total;1994;582345
