Sexo;Edad;Provincias;Periodo;Total
Ambos sexos;Total;35 Palmas, Las;1 de enero de 1974;601.000,292396
Ambos sexos;Total;35 Palmas, Las;1 de enero de 1973;583.721,877224
Ambos sexos;Total;35 Palmas, Las;1 de enero de 1972;566.312,4105
Ambos sexos;Total;35 Palmas, Las;1 de enero de 1971;548.978,81
Ambos sexos;Total;36 Pontevedra;1 de enero de 2022;942.893,82227
Ambos sexos;Total;36 Pontevedra;1 de enero de 2021;943.429,84568
Ambos sexos;Total;36 Pontevedra;1 de enero de 2020;944.000,931524
Ambos sexos;Total;36 Pontevedra;1 de enero de 2019;941.007,1393
Ambos sexos;Total;36 Pontevedra;1 de enero de 2018;940.926,078429
Ambos sexos;Total;36 Pontevedra;1 de enero de 2017;943.227,795534
Ambos sexos;Total;36 Pontevedra;1 de enero de 2016;945.188,661575
Ambos sexos;Total;36 Pontevedra;1 de enero de 2015;948.301,761832
Ambos sexos;Total;36 Pontevedra;1 de enero de 2014;950.272,884347
Ambos sexos;Total;36 Pontevedra;1 de enero de 2013;953.241,483316
Ambos sexos;Total;36 Pontevedra;1 de enero de 2012;954.921,282434
Ambos sexos;Total;36 Pontevedra;1 de enero de 2011;953.802,484488
Ambos sexos;Total;36 Pontevedra;1 de enero de 2010;951.701,488254
Ambos sexos;Total;36 Pontevedra;1 de enero de 2009;947.703,044279
Ambos sexos;Total;36 Pontevedra;1 de enero de 2008;940.726,893307
Ambos sexos;Total;36 Pontevedra;1 de enero de 2007;933.944,29424
Ambos sexos;Total;36 Pontevedra;1 de enero de 2006;927.930,599576
Ambos sexos;Total;36 Pontevedra;1 de enero de 2005;922.304,953806
Ambos sexos;Total;36 Pontevedra;1 de enero de 2004;916.515,791891
Ambos sexos;Total;36 Pontevedra;1 de enero de 2003;911.200,544666
Ambos sexos;Total;36 Pontevedra;1 de enero de 2002;905.269,97579
Ambos sexos;Total;36 Pontevedra;1 de enero de 2001;902.645,300143
Ambos sexos;Total;36 Pontevedra;1 de enero de 2000;902.420,060316
Ambos sexos;Total;36 Pontevedra;1 de enero de 1999;902.207,729579
Ambos sexos;Total;36 Pontevedra;1 de enero de 1998;902.050,751783
Ambos sexos;Total;36 Pontevedra;1 de enero de 1997;901.946,68703
Ambos sexos;Total;36 Pontevedra;1 de enero de 1996;901.834,208486
Ambos sexos;Total;36 Pontevedra;1 de enero de 1995;901.708,272796
Ambos sexos;Total;36 Pontevedra;1 de enero de 1994;901.069,922476
Ambos sexos;Total;36 Pontevedra;1 de enero de 1993;899.877,231726
Ambos sexos;Total;36 Pontevedra;1 de enero de 1992;898.220,484375
Ambos sexos;Total;36 Pontevedra;1 de enero de 1991;897.356,25769
Ambos sexos;Total;36 Pontevedra;1 de enero de 1990;898.447,591251
Ambos sexos;Total;36 Pontevedra;1 de enero de 1989;898.781,108239
Ambos sexos;Total;36 Pontevedra;1 de enero de 1988;898.757,405119
Ambos sexos;Total;36 Pontevedra;1 de enero de 1987;897.985,028427
Ambos sexos;Total;36 Pontevedra;1 de enero de 1986;897.479,223035
Ambos sexos;Total;36 Pontevedra;1 de enero de 1985;895.949,546674
Ambos sexos;Total;36 Pontevedra;1 de enero de 1984;893.717,583766
Ambos sexos;Total;36 Pontevedra;1 de enero de 1983;891.063,821995
Ambos sexos;Total;36 Pontevedra;1 de enero de 1982;887.171,78547
Ambos sexos;Total;36 Pontevedra;1 de enero de 1981;881.606,921107
Ambos sexos;Total;36 Pontevedra;1 de enero de 1980;872.133,313848
Ambos sexos;Total;36 Pontevedra;1 de enero de 1979;862.395,582995
Ambos sexos;Total;36 Pontevedra;1 de enero de 1978;851.693,865676
Ambos sexos;Total;36 Pontevedra;1 de enero de 1977;840.856,865654
Ambos sexos;Total;36 Pontevedra;1 de enero de 1976;829.820,95422
Ambos sexos;Total;36 Pontevedra;1 de enero de 1975;819.106,378568
Ambos sexos;Total;36 Pontevedra;1 de enero de 1974;809.213,442883
Ambos sexos;Total;36 Pontevedra;1 de enero de 1973;799.800,783097
Ambos sexos;Total;36 Pontevedra;1 de enero de 1972;790.125,129738
Ambos sexos;Total;36 Pontevedra;1 de enero de 1971;781.297,45
Ambos sexos;Total;26 Rioja, La;1 de enero de 2022;315.915,635549
Ambos sexos;Total;26 Rioja, La;1 de enero de 2021;316.176,203433
Ambos sexos;Total;26 Rioja, La;1 de enero de 2020;315.930,778241
Ambos sexos;Total;26 Rioja, La;1 de enero de 2019;313.571,155171
Ambos sexos;Total;26 Rioja, La;1 de enero de 2018;312.884,113704
Ambos sexos;Total;26 Rioja, La;1 de enero de 2017;312.618,089516
Ambos sexos;Total;26 Rioja, La;1 de enero de 2016;312.809,937695
Ambos sexos;Total;26 Rioja, La;1 de enero de 2015;313.568,979206
Ambos sexos;Total;26 Rioja, La;1 de enero de 2014;315.223,15536
Ambos sexos;Total;26 Rioja, La;1 de enero de 2013;318.639,400507
Ambos sexos;Total;26 Rioja, La;1 de enero de 2012;320.950,691555
Ambos sexos;Total;26 Rioja, La;1 de enero de 2011;320.849,566605
Ambos sexos;Total;26 Rioja, La;1 de enero de 2010;319.938,601494
Ambos sexos;Total;26 Rioja, La;1 de enero de 2009;319.785,732737
Ambos sexos;Total;26 Rioja, La;1 de enero de 2008;316.191,779427
Ambos sexos;Total;26 Rioja, La;1 de enero de 2007;308.117,951176
Ambos sexos;Total;26 Rioja, La;1 de enero de 2006;302.697,267814
Ambos sexos;Total;26 Rioja, La;1 de enero de 2005;298.049,949366
Ambos sexos;Total;26 Rioja, La;1 de enero de 2004;291.081,908565
Ambos sexos;Total;26 Rioja, La;1 de enero de 2003;284.608,522855
Ambos sexos;Total;26 Rioja, La;1 de enero de 2002;277.993,493084
Ambos sexos;Total;26 Rioja, La;1 de enero de 2001;275.312,503761
Ambos sexos;Total;26 Rioja, La;1 de enero de 2000;273.827,908269
Ambos sexos;Total;26 Rioja, La;1 de enero de 1999;272.664,767328
Ambos sexos;Total;26 Rioja, La;1 de enero de 1998;271.422,861676
Ambos sexos;Total;26 Rioja, La;1 de enero de 1997;270.183,912549
Ambos sexos;Total;26 Rioja, La;1 de enero de 1996;269.077,963422
Ambos sexos;Total;26 Rioja, La;1 de enero de 1995;268.054,757151
Ambos sexos;Total;26 Rioja, La;1 de enero de 1994;266.806,916734
Ambos sexos;Total;26 Rioja, La;1 de enero de 1993;265.664,565678
Ambos sexos;Total;26 Rioja, La;1 de enero de 1992;264.476,875
Ambos sexos;Total;26 Rioja, La;1 de enero de 1991;263.376,394987
Ambos sexos;Total;26 Rioja, La;1 de enero de 1990;263.021,046811
Ambos sexos;Total;26 Rioja, La;1 de enero de 1989;262.428,685582
Ambos sexos;Total;26 Rioja, La;1 de enero de 1988;261.825,072506
Ambos sexos;Total;26 Rioja, La;1 de enero de 1987;261.182,920559
Ambos sexos;Total;26 Rioja, La;1 de enero de 1986;260.487,602814
Ambos sexos;Total;26 Rioja, La;1 de enero de 1985;259.631,861183
Ambos sexos;Total;26 Rioja, La;1 de enero de 1984;258.460,265319
Ambos sexos;Total;26 Rioja, La;1 de enero de 1983;257.156,61306
Ambos sexos;Total;26 Rioja, La;1 de enero de 1982;255.661,177157
Ambos sexos;Total;26 Rioja, La;1 de enero de 1981;254.109,652852
Ambos sexos;Total;26 Rioja, La;1 de enero de 1980;252.221,542822
Ambos sexos;Total;26 Rioja, La;1 de enero de 1979;250.223,246849
Ambos sexos;Total;26 Rioja, La;1 de enero de 1978;248.142,216269
Ambos sexos;Total;26 Rioja, La;1 de enero de 1977;246.213,620931
Ambos sexos;Total;26 Rioja, La;1 de enero de 1976;243.810,093848
Ambos sexos;Total;26 Rioja, La;1 de enero de 1975;241.862,169868
Ambos sexos;Total;26 Rioja, La;1 de enero de 1974;239.905,053773
Ambos sexos;Total;26 Rioja, La;1 de enero de 1973;238.226,104174
Ambos sexos;Total;26 Rioja, La;1 de enero de 1972;236.342,299732
Ambos sexos;Total;26 Rioja, La;1 de enero de 1971;234.620,08
Ambos sexos;Total;37 Salamanca;1 de enero de 2022;326.468,691043
Ambos sexos;Total;37 Salamanca;1 de enero de 2021;327.827,155913
Ambos sexos;Total;37 Salamanca;1 de enero de 2020;331.080,899879
Ambos sexos;Total;37 Salamanca;1 de enero de 2019;332.233,868118
Ambos sexos;Total;37 Salamanca;1 de enero de 2018;333.649,457794
Ambos sexos;Total;37 Salamanca;1 de enero de 2017;336.086,714414
Ambos sexos;Total;37 Salamanca;1 de enero de 2016;338.553,060972
Ambos sexos;Total;37 Salamanca;1 de enero de 2015;342.000,956344
Ambos sexos;Total;37 Salamanca;1 de enero de 2014;344.395,475593
Ambos sexos;Total;37 Salamanca;1 de enero de 2013;347.248,845037
Ambos sexos;Total;37 Salamanca;1 de enero de 2012;349.624,800923
Ambos sexos;Total;37 Salamanca;1 de enero de 2011;350.819,063901
Ambos sexos;Total;37 Salamanca;1 de enero de 2010;350.900,970325
Ambos sexos;Total;37 Salamanca;1 de enero de 2009;351.017,76311
Ambos sexos;Total;37 Salamanca;1 de enero de 2008;349.842,624482
Ambos sexos;Total;37 Salamanca;1 de enero de 2007;347.713,156035
Ambos sexos;Total;37 Salamanca;1 de enero de 2006;346.298,948618
Ambos sexos;Total;37 Salamanca;1 de enero de 2005;346.312,501006
Ambos sexos;Total;37 Salamanca;1 de enero de 2004;345.713,890334
Ambos sexos;Total;37 Salamanca;1 de enero de 2003;345.560,054098
Ambos sexos;Total;37 Salamanca;1 de enero de 2002;345.106,964731
Ambos sexos;Total;37 Salamanca;1 de enero de 2001;346.494,419825
Ambos sexos;Total;37 Salamanca;1 de enero de 2000;347.751,123617
Ambos sexos;Total;37 Salamanca;1 de enero de 1999;349.317,463776
Ambos sexos;Total;37 Salamanca;1 de enero de 1998;350.850,568637
Ambos sexos;Total;37 Salamanca;1 de enero de 1997;352.106,108281
Ambos sexos;Total;37 Salamanca;1 de enero de 1996;353.494,682407
Ambos sexos;Total;37 Salamanca;1 de enero de 1995;354.643,570822
Ambos sexos;Total;37 Salamanca;1 de enero de 1994;355.639,386063
Ambos sexos;Total;37 Salamanca;1 de enero de 1993;356.519,818327
Ambos sexos;Total;37 Salamanca;1 de enero de 1992;357.220,15625
Ambos sexos;Total;37 Salamanca;1 de enero de 1991;358.169,928922
Ambos sexos;Total;37 Salamanca;1 de enero de 1990;360.031,401233
Ambos sexos;Total;37 Salamanca;1 de enero de 1989;361.600,633702
Ambos sexos;Total;37 Salamanca;1 de enero de 1988;362.980,710411
Ambos sexos;Total;37 Salamanca;1 de enero de 1987;363.823,868874
Ambos sexos;Total;37 Salamanca;1 de enero de 1986;364.544,001835
Ambos sexos;Total;37 Salamanca;1 de enero de 1985;365.111,86376
Ambos sexos;Total;37 Salamanca;1 de enero de 1984;365.410,050001
Ambos sexos;Total;37 Salamanca;1 de enero de 1983;365.512,433206
Ambos sexos;Total;37 Salamanca;1 de enero de 1982;364.978,73311
Ambos sexos;Total;37 Salamanca;1 de enero de 1981;364.711,111661
Ambos sexos;Total;37 Salamanca;1 de enero de 1980;366.687,137513
Ambos sexos;Total;37 Salamanca;1 de enero de 1979;368.561,301302
Ambos sexos;Total;37 Salamanca;1 de enero de 1978;370.230,006505
Ambos sexos;Total;37 Salamanca;1 de enero de 1977;371.907,461825
Ambos sexos;Total;37 Salamanca;1 de enero de 1976;373.492,273319
Ambos sexos;Total;37 Salamanca;1 de enero de 1975;375.154,986253
Ambos sexos;Total;37 Salamanca;1 de enero de 1974;376.605,015053
Ambos sexos;Total;37 Salamanca;1 de enero de 1973;377.953,650817
Ambos sexos;Total;37 Salamanca;1 de enero de 1972;379.083,329614
Ambos sexos;Total;37 Salamanca;1 de enero de 1971;380.134,3
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2022;1.098.677,407203
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2021;1.092.345,679017
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2020;1.085.814,557792
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2019;1.067.517,667871
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2018;1.050.151,527192
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2017;1.035.773,838322
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2016;1.024.324,41993
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2015;1.019.907,26646
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2014;1.014.130,929591
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2013;1.006.997,209381
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2012;996.876,98255
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2011;987.789,391554
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2010;978.676,988179
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2009;969.125,133697
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2008;951.835,546738
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2007;929.862,028423
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2006;907.786,972748
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2005;885.232,840242
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2004;860.608,716544
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2003;836.123,465204
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2002;811.205,623112
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2001;800.209,415793
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 2000;792.847,514748
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1999;785.262,522793
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1998;778.620,766134
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1997;771.482,096428
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1996;764.298,49569
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1995;756.674,723522
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1994;749.008,268428
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1993;741.159,366525
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1992;732.802,125
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1991;725.139,191161
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1990;719.408,558028
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1989;713.470,801612
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1988;707.632,156284
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1987;701.448,938089
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1986;695.142,455194
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1985;688.713,363032
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1984;681.729,099361
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1983;674.282,804453
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1982;666.351,815668
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1981;657.687,829009
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1980;650.563,895948
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1979;643.154,369773
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1978;635.889,591069
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1977;628.076,662971
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1976;619.843,632962
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1975;611.445,814419
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1974;602.346,18697
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1973;593.164,317674
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1972;584.946,358877
Ambos sexos;Total;38 Santa Cruz de Tenerife;1 de enero de 1971;576.453,76
Ambos sexos;Total;40 Segovia;1 de enero de 2022;153.820,321222
Ambos sexos;Total;40 Segovia;1 de enero de 2021;154.056,167942
Ambos sexos;Total;40 Segovia;1 de enero de 2020;154.204,532697
Ambos sexos;Total;40 Segovia;1 de enero de 2019;154.094,68712
Ambos sexos;Total;40 Segovia;1 de enero de 2018;154.387,281574
Ambos sexos;Total;40 Segovia;1 de enero de 2017;155.307,361831
Ambos sexos;Total;40 Segovia;1 de enero de 2016;156.358,843475
Ambos sexos;Total;40 Segovia;1 de enero de 2015;157.937,527569
Ambos sexos;Total;40 Segovia;1 de enero de 2014;159.127,205277
Ambos sexos;Total;40 Segovia;1 de enero de 2013;161.374,036488
Ambos sexos;Total;40 Segovia;1 de enero de 2012;162.936,527085
Ambos sexos;Total;40 Segovia;1 de enero de 2011;163.423,189711
Ambos sexos;Total;40 Segovia;1 de enero de 2010;163.174,404894
Ambos sexos;Total;40 Segovia;1 de enero de 2009;163.373,513246
Ambos sexos;Total;40 Segovia;1 de enero de 2008;163.091,148509
Ambos sexos;Total;40 Segovia;1 de enero de 2007;159.138,791989
Ambos sexos;Total;40 Segovia;1 de enero de 2006;156.275,337779
Ambos sexos;Total;40 Segovia;1 de enero de 2005;154.209,482482
Ambos sexos;Total;40 Segovia;1 de enero de 2004;151.733,137582
Ambos sexos;Total;40 Segovia;1 de enero de 2003;149.642,541478
Ambos sexos;Total;40 Segovia;1 de enero de 2002;147.631,271576
Ambos sexos;Total;40 Segovia;1 de enero de 2001;147.612,821991
Ambos sexos;Total;40 Segovia;1 de enero de 2000;147.622,808382
Ambos sexos;Total;40 Segovia;1 de enero de 1999;147.768,0675
Ambos sexos;Total;40 Segovia;1 de enero de 1998;147.823,326616
Ambos sexos;Total;40 Segovia;1 de enero de 1997;147.750,890082
Ambos sexos;Total;40 Segovia;1 de enero de 1996;147.700,315617
Ambos sexos;Total;40 Segovia;1 de enero de 1995;147.636,798293
Ambos sexos;Total;40 Segovia;1 de enero de 1994;147.580,402922
Ambos sexos;Total;40 Segovia;1 de enero de 1993;147.495,475635
Ambos sexos;Total;40 Segovia;1 de enero de 1992;147.383,8125
Ambos sexos;Total;40 Segovia;1 de enero de 1991;147.303,510712
Ambos sexos;Total;40 Segovia;1 de enero de 1990;147.858,645073
Ambos sexos;Total;40 Segovia;1 de enero de 1989;148.283,046048
Ambos sexos;Total;40 Segovia;1 de enero de 1988;148.746,235785
Ambos sexos;Total;40 Segovia;1 de enero de 1987;149.096,138107
Ambos sexos;Total;40 Segovia;1 de enero de 1986;149.310,514028
Ambos sexos;Total;40 Segovia;1 de enero de 1985;149.450,183691
Ambos sexos;Total;40 Segovia;1 de enero de 1984;149.551,117581
Ambos sexos;Total;40 Segovia;1 de enero de 1983;149.512,521558
Ambos sexos;Total;40 Segovia;1 de enero de 1982;149.459,381818
Ambos sexos;Total;40 Segovia;1 de enero de 1981;149.647,42168
Ambos sexos;Total;40 Segovia;1 de enero de 1980;151.305,757529
Ambos sexos;Total;40 Segovia;1 de enero de 1979;152.664,223688
Ambos sexos;Total;40 Segovia;1 de enero de 1978;154.067,34211
Ambos sexos;Total;40 Segovia;1 de enero de 1977;155.320,735175
Ambos sexos;Total;40 Segovia;1 de enero de 1976;156.430,287952
Ambos sexos;Total;40 Segovia;1 de enero de 1975;157.589,712245
Ambos sexos;Total;40 Segovia;1 de enero de 1974;158.808,818514
Ambos sexos;Total;40 Segovia;1 de enero de 1973;159.984,678752
Ambos sexos;Total;40 Segovia;1 de enero de 1972;160.993,072597
Ambos sexos;Total;40 Segovia;1 de enero de 1971;162.105,21
Ambos sexos;Total;41 Sevilla;1 de enero de 2022;1.960.568,187353
Ambos sexos;Total;41 Sevilla;1 de enero de 2021;1.960.919,973003
Ambos sexos;Total;41 Sevilla;1 de enero de 2020;1.957.520,15203
Ambos sexos;Total;41 Sevilla;1 de enero de 2019;1.949.639,26111
Ambos sexos;Total;41 Sevilla;1 de enero de 2018;1.945.235,705045
Ambos sexos;Total;41 Sevilla;1 de enero de 2017;1.943.165,855463
Ambos sexos;Total;41 Sevilla;1 de enero de 2016;1.940.720,836637
Ambos sexos;Total;41 Sevilla;1 de enero de 2015;1.939.412,002477
Ambos sexos;Total;41 Sevilla;1 de enero de 2014;1.936.907,632774
Ambos sexos;Total;41 Sevilla;1 de enero de 2013;1.936.702,881921
Ambos sexos;Total;41 Sevilla;1 de enero de 2012;1.932.572,64728
Ambos sexos;Total;41 Sevilla;1 de enero de 2011;1.918.746,773031
Ambos sexos;Total;41 Sevilla;1 de enero de 2010;1.902.955,680627
Ambos sexos;Total;41 Sevilla;1 de enero de 2009;1.884.106,577845
Ambos sexos;Total;41 Sevilla;1 de enero de 2008;1.859.555,443051
Ambos sexos;Total;41 Sevilla;1 de enero de 2007;1.831.956,179945
Ambos sexos;Total;41 Sevilla;1 de enero de 2006;1.807.971,475962
Ambos sexos;Total;41 Sevilla;1 de enero de 2005;1.785.135,463761
Ambos sexos;Total;41 Sevilla;1 de enero de 2004;1.764.493,404849
Ambos sexos;Total;41 Sevilla;1 de enero de 2003;1.748.400,21871
Ambos sexos;Total;41 Sevilla;1 de enero de 2002;1.732.697,099475
Ambos sexos;Total;41 Sevilla;1 de enero de 2001;1.718.914,795927
Ambos sexos;Total;41 Sevilla;1 de enero de 2000;1.709.062,751036
Ambos sexos;Total;41 Sevilla;1 de enero de 1999;1.700.821,433416
Ambos sexos;Total;41 Sevilla;1 de enero de 1998;1.692.688,704036
Ambos sexos;Total;41 Sevilla;1 de enero de 1997;1.683.308,53987
Ambos sexos;Total;41 Sevilla;1 de enero de 1996;1.674.367,134326
Ambos sexos;Total;41 Sevilla;1 de enero de 1995;1.665.022,500211
Ambos sexos;Total;41 Sevilla;1 de enero de 1994;1.654.191,134389
Ambos sexos;Total;41 Sevilla;1 de enero de 1993;1.642.403,449417
Ambos sexos;Total;41 Sevilla;1 de enero de 1992;1.630.285,953125
Ambos sexos;Total;41 Sevilla;1 de enero de 1991;1.618.603,68514
Ambos sexos;Total;41 Sevilla;1 de enero de 1990;1.608.173,997097
Ambos sexos;Total;41 Sevilla;1 de enero de 1989;1.597.187,48678
Ambos sexos;Total;41 Sevilla;1 de enero de 1988;1.585.353,950261
Ambos sexos;Total;41 Sevilla;1 de enero de 1987;1.572.601,70245
Ambos sexos;Total;41 Sevilla;1 de enero de 1986;1.559.300,834538
Ambos sexos;Total;41 Sevilla;1 de enero de 1985;1.545.158,988417
Ambos sexos;Total;41 Sevilla;1 de enero de 1984;1.529.389,899052
Ambos sexos;Total;41 Sevilla;1 de enero de 1983;1.512.504,972478
Ambos sexos;Total;41 Sevilla;1 de enero de 1982;1.494.346,530108
Ambos sexos;Total;41 Sevilla;1 de enero de 1981;1.476.329,630105
Ambos sexos;Total;41 Sevilla;1 de enero de 1980;1.466.005,567485
Ambos sexos;Total;41 Sevilla;1 de enero de 1979;1.454.500,986747
Ambos sexos;Total;41 Sevilla;1 de enero de 1978;1.441.254,295964
Ambos sexos;Total;41 Sevilla;1 de enero de 1977;1.426.147,739508
Ambos sexos;Total;41 Sevilla;1 de enero de 1976;1.411.500,66219
Ambos sexos;Total;41 Sevilla;1 de enero de 1975;1.396.786,368948
Ambos sexos;Total;41 Sevilla;1 de enero de 1974;1.381.244,348222
Ambos sexos;Total;41 Sevilla;1 de enero de 1973;1.366.597,009405
Ambos sexos;Total;41 Sevilla;1 de enero de 1972;1.351.197,104669
Ambos sexos;Total;41 Sevilla;1 de enero de 1971;1.336.672,04
Ambos sexos;Total;42 Soria;1 de enero de 2022;89.144,906076
Ambos sexos;Total;42 Soria;1 de enero de 2021;89.419,981813
Ambos sexos;Total;42 Soria;1 de enero de 2020;89.892,048461
Ambos sexos;Total;42 Soria;1 de enero de 2019;89.501,463661
Ambos sexos;Total;42 Soria;1 de enero de 2018;89.738,278804
Ambos sexos;Total;42 Soria;1 de enero de 2017;90.010,194275
Ambos sexos;Total;42 Soria;1 de enero de 2016;90.744,641379
Ambos sexos;Total;42 Soria;1 de enero de 2015;91.780,432412
Ambos sexos;Total;42 Soria;1 de enero de 2014;92.630,314324
Ambos sexos;Total;42 Soria;1 de enero de 2013;93.574,887137
Ambos sexos;Total;42 Soria;1 de enero de 2012;94.463,090891
Ambos sexos;Total;42 Soria;1 de enero de 2011;94.898,492517
Ambos sexos;Total;42 Soria;1 de enero de 2010;94.987,240365
Ambos sexos;Total;42 Soria;1 de enero de 2009;94.738,036843
Ambos sexos;Total;42 Soria;1 de enero de 2008;94.470,040835
Ambos sexos;Total;42 Soria;1 de enero de 2007;93.430,245313
Ambos sexos;Total;42 Soria;1 de enero de 2006;92.736,255697
Ambos sexos;Total;42 Soria;1 de enero de 2005;92.264,622803
Ambos sexos;Total;42 Soria;1 de enero de 2004;91.777,903848
Ambos sexos;Total;42 Soria;1 de enero de 2003;91.118,867227
Ambos sexos;Total;42 Soria;1 de enero de 2002;90.378,381311
Ambos sexos;Total;42 Soria;1 de enero de 2001;90.897,726718
Ambos sexos;Total;42 Soria;1 de enero de 2000;91.269,798773
Ambos sexos;Total;42 Soria;1 de enero de 1999;91.712,598108
Ambos sexos;Total;42 Soria;1 de enero de 1998;92.102,868027
Ambos sexos;Total;42 Soria;1 de enero de 1997;92.501,616209
Ambos sexos;Total;42 Soria;1 de enero de 1996;92.926,329908
Ambos sexos;Total;42 Soria;1 de enero de 1995;93.288,986463
Ambos sexos;Total;42 Soria;1 de enero de 1994;93.618,228383
Ambos sexos;Total;42 Soria;1 de enero de 1993;93.924,853284
Ambos sexos;Total;42 Soria;1 de enero de 1992;94.274,96875
Ambos sexos;Total;42 Soria;1 de enero de 1991;94.703,443008
Ambos sexos;Total;42 Soria;1 de enero de 1990;95.478,101037
Ambos sexos;Total;42 Soria;1 de enero de 1989;96.198,684191
Ambos sexos;Total;42 Soria;1 de enero de 1988;96.955,667986
Ambos sexos;Total;42 Soria;1 de enero de 1987;97.587,201084
Ambos sexos;Total;42 Soria;1 de enero de 1986;98.215,134184
Ambos sexos;Total;42 Soria;1 de enero de 1985;98.817,644163
Ambos sexos;Total;42 Soria;1 de enero de 1984;99.368,782728
Ambos sexos;Total;42 Soria;1 de enero de 1983;99.889,08165
Ambos sexos;Total;42 Soria;1 de enero de 1982;100.373,173505
Ambos sexos;Total;42 Soria;1 de enero de 1981;101.073,642764
Ambos sexos;Total;42 Soria;1 de enero de 1980;102.841,849968
Ambos sexos;Total;42 Soria;1 de enero de 1979;104.487,290104
Ambos sexos;Total;42 Soria;1 de enero de 1978;106.088,204298
Ambos sexos;Total;42 Soria;1 de enero de 1977;107.713,798889
Ambos sexos;Total;42 Soria;1 de enero de 1976;109.314,479007
Ambos sexos;Total;42 Soria;1 de enero de 1975;110.985,008506
Ambos sexos;Total;42 Soria;1 de enero de 1974;112.634,548835
Ambos sexos;Total;42 Soria;1 de enero de 1973;114.322,236882
Ambos sexos;Total;42 Soria;1 de enero de 1972;115.884,944404
Ambos sexos;Total;42 Soria;1 de enero de 1971;117.462,15
Ambos sexos;Total;43 Tarragona;1 de enero de 2022;823.579,135472
Ambos sexos;Total;43 Tarragona;1 de enero de 2021;821.233,860097
Ambos sexos;Total;43 Tarragona;1 de enero de 2020;814.390,656238
Ambos sexos;Total;43 Tarragona;1 de enero de 2019;802.546,594619
Ambos sexos;Total;43 Tarragona;1 de enero de 2018;794.968,942992
Ambos sexos;Total;43 Tarragona;1 de enero de 2017;792.622,218314
