Codigo;Provincias;Sexo;Periodo;Total
40;Segovia;Total;2021;1679
40;Segovia;Total;2020;2428
40;Segovia;Total;2019;1693
40;Segovia;Total;2018;1776
40;Segovia;Total;2017;1747
40;Segovia;Total;2016;1684
40;Segovia;Total;2015;1814
40;Segovia;Total;2014;1724
40;Segovia;Total;2013;1681
40;Segovia;Total;2012;1675
40;Segovia;Total;2011;1715
40;Segovia;Total;2010;1669
40;Segovia;Total;2009;1641
40;Segovia;Total;2008;1633
40;Segovia;Total;2007;1605
40;Segovia;Total;2006;1567
40;Segovia;Total;2005;1626
40;Segovia;Total;2004;1629
40;Segovia;Total;2003;1622
40;Segovia;Total;2002;1607
40;Segovia;Total;2001;1527
40;Segovia;Total;2000;1511
40;Segovia;Total;1999;1639
40;Segovia;Total;1998;1529
40;Segovia;Total;1997;1522
40;Segovia;Total;1996;1500
40;Segovia;Total;1995;1488
40;Segovia;Total;1994;1458
40;Segovia;Total;1993;1439
40;Segovia;Total;1992;1474
40;Segovia;Total;1991;1402
40;Segovia;Total;1990;1450
40;Segovia;Total;1989;1390
40;Segovia;Total;1988;1412
40;Segovia;Total;1987;1325
40;Segovia;Total;1986;1289
40;Segovia;Total;1985;1412
40;Segovia;Total;1984;1336
40;Segovia;Total;1983;1300
40;Segovia;Total;1982;1374
40;Segovia;Total;1981;1449
40;Segovia;Total;1980;1400
40;Segovia;Total;1979;1373
40;Segovia;Total;1978;1412
40;Segovia;Total;1977;1422
40;Segovia;Total;1976;1406
40;Segovia;Total;1975;1467
40;Segovia;Hombres;2021;876
40;Segovia;Hombres;2020;1233
40;Segovia;Hombres;2019;859
40;Segovia;Hombres;2018;886
40;Segovia;Hombres;2017;883
40;Segovia;Hombres;2016;878
40;Segovia;Hombres;2015;935
40;Segovia;Hombres;2014;886
40;Segovia;Hombres;2013;846
40;Segovia;Hombres;2012;828
40;Segovia;Hombres;2011;880
40;Segovia;Hombres;2010;870
40;Segovia;Hombres;2009;832
40;Segovia;Hombres;2008;826
40;Segovia;Hombres;2007;853
40;Segovia;Hombres;2006;830
40;Segovia;Hombres;2005;839
40;Segovia;Hombres;2004;869
40;Segovia;Hombres;2003;852
40;Segovia;Hombres;2002;835
40;Segovia;Hombres;2001;817
40;Segovia;Hombres;2000;814
40;Segovia;Hombres;1999;850
40;Segovia;Hombres;1998;828
40;Segovia;Hombres;1997;800
40;Segovia;Hombres;1996;782
40;Segovia;Hombres;1995;756
40;Segovia;Hombres;1994;804
40;Segovia;Hombres;1993;789
40;Segovia;Hombres;1992;762
40;Segovia;Hombres;1991;739
40;Segovia;Hombres;1990;772
40;Segovia;Hombres;1989;696
40;Segovia;Hombres;1988;757
40;Segovia;Hombres;1987;740
40;Segovia;Hombres;1986;705
40;Segovia;Hombres;1985;791
40;Segovia;Hombres;1984;726
40;Segovia;Hombres;1983;700
40;Segovia;Hombres;1982;761
40;Segovia;Hombres;1981;758
40;Segovia;Hombres;1980;768
40;Segovia;Hombres;1979;744
40;Segovia;Hombres;1978;753
40;Segovia;Hombres;1977;782
40;Segovia;Hombres;1976;787
40;Segovia;Hombres;1975;792
40;Segovia;Mujeres;2021;803
40;Segovia;Mujeres;2020;1195
40;Segovia;Mujeres;2019;834
40;Segovia;Mujeres;2018;890
40;Segovia;Mujeres;2017;864
40;Segovia;Mujeres;2016;806
40;Segovia;Mujeres;2015;879
40;Segovia;Mujeres;2014;838
40;Segovia;Mujeres;2013;835
40;Segovia;Mujeres;2012;847
40;Segovia;Mujeres;2011;835
40;Segovia;Mujeres;2010;799
40;Segovia;Mujeres;2009;809
40;Segovia;Mujeres;2008;807
40;Segovia;Mujeres;2007;752
40;Segovia;Mujeres;2006;737
40;Segovia;Mujeres;2005;787
40;Segovia;Mujeres;2004;760
40;Segovia;Mujeres;2003;770
40;Segovia;Mujeres;2002;772
40;Segovia;Mujeres;2001;710
40;Segovia;Mujeres;2000;697
40;Segovia;Mujeres;1999;789
40;Segovia;Mujeres;1998;701
40;Segovia;Mujeres;1997;722
40;Segovia;Mujeres;1996;718
40;Segovia;Mujeres;1995;732
40;Segovia;Mujeres;1994;654
40;Segovia;Mujeres;1993;650
40;Segovia;Mujeres;1992;712
40;Segovia;Mujeres;1991;663
40;Segovia;Mujeres;1990;678
40;Segovia;Mujeres;1989;694
40;Segovia;Mujeres;1988;655
40;Segovia;Mujeres;1987;585
40;Segovia;Mujeres;1986;584
40;Segovia;Mujeres;1985;621
40;Segovia;Mujeres;1984;610
40;Segovia;Mujeres;1983;600
40;Segovia;Mujeres;1982;613
40;Segovia;Mujeres;1981;691
40;Segovia;Mujeres;1980;632
40;Segovia;Mujeres;1979;629
40;Segovia;Mujeres;1978;659
40;Segovia;Mujeres;1977;640
40;Segovia;Mujeres;1976;619
40;Segovia;Mujeres;1975;675
41;Sevilla;Total;2021;17703
41;Sevilla;Total;2020;17415
41;Sevilla;Total;2019;15812
41;Sevilla;Total;2018;15792
41;Sevilla;Total;2017;16227
41;Sevilla;Total;2016;15341
41;Sevilla;Total;2015;16139
41;Sevilla;Total;2014;14794
41;Sevilla;Total;2013;14636
41;Sevilla;Total;2012;15099
41;Sevilla;Total;2011;14747
41;Sevilla;Total;2010;14614
41;Sevilla;Total;2009;14574
41;Sevilla;Total;2008;14923
41;Sevilla;Total;2007;14742
41;Sevilla;Total;2006;14192
41;Sevilla;Total;2005;14871
41;Sevilla;Total;2004;14229
41;Sevilla;Total;2003;15075
41;Sevilla;Total;2002;14136
41;Sevilla;Total;2001;13744
41;Sevilla;Total;2000;13798
41;Sevilla;Total;1999;14432
41;Sevilla;Total;1998;14095
41;Sevilla;Total;1997;13186
41;Sevilla;Total;1996;13160
41;Sevilla;Total;1995;13343
41;Sevilla;Total;1994;12684
41;Sevilla;Total;1993;12911
41;Sevilla;Total;1992;12693
41;Sevilla;Total;1991;12775
41;Sevilla;Total;1990;12591
41;Sevilla;Total;1989;12313
41;Sevilla;Total;1988;12078
41;Sevilla;Total;1987;11722
41;Sevilla;Total;1986;11622
41;Sevilla;Total;1985;11702
41;Sevilla;Total;1984;11136
41;Sevilla;Total;1983;11274
41;Sevilla;Total;1982;11189
41;Sevilla;Total;1981;11250
41;Sevilla;Total;1980;10883
41;Sevilla;Total;1979;10882
41;Sevilla;Total;1978;11148
41;Sevilla;Total;1977;10688
41;Sevilla;Total;1976;11295
41;Sevilla;Total;1975;10595
41;Sevilla;Hombres;2021;9060
41;Sevilla;Hombres;2020;8889
41;Sevilla;Hombres;2019;8066
41;Sevilla;Hombres;2018;7993
41;Sevilla;Hombres;2017;8126
41;Sevilla;Hombres;2016;7720
41;Sevilla;Hombres;2015;8143
41;Sevilla;Hombres;2014;7476
41;Sevilla;Hombres;2013;7357
41;Sevilla;Hombres;2012;7733
41;Sevilla;Hombres;2011;7494
41;Sevilla;Hombres;2010;7606
41;Sevilla;Hombres;2009;7544
41;Sevilla;Hombres;2008;7694
41;Sevilla;Hombres;2007;7702
41;Sevilla;Hombres;2006;7363
41;Sevilla;Hombres;2005;7686
41;Sevilla;Hombres;2004;7371
41;Sevilla;Hombres;2003;7694
41;Sevilla;Hombres;2002;7309
41;Sevilla;Hombres;2001;7123
41;Sevilla;Hombres;2000;7221
41;Sevilla;Hombres;1999;7535
41;Sevilla;Hombres;1998;7392
41;Sevilla;Hombres;1997;6955
41;Sevilla;Hombres;1996;6878
41;Sevilla;Hombres;1995;7043
41;Sevilla;Hombres;1994;6702
41;Sevilla;Hombres;1993;6693
41;Sevilla;Hombres;1992;6823
41;Sevilla;Hombres;1991;6757
41;Sevilla;Hombres;1990;6734
41;Sevilla;Hombres;1989;6455
41;Sevilla;Hombres;1988;6325
41;Sevilla;Hombres;1987;6062
41;Sevilla;Hombres;1986;6068
41;Sevilla;Hombres;1985;6160
41;Sevilla;Hombres;1984;5930
41;Sevilla;Hombres;1983;5794
41;Sevilla;Hombres;1982;5827
41;Sevilla;Hombres;1981;5990
41;Sevilla;Hombres;1980;5591
41;Sevilla;Hombres;1979;5725
41;Sevilla;Hombres;1978;5760
41;Sevilla;Hombres;1977;5699
41;Sevilla;Hombres;1976;5893
41;Sevilla;Hombres;1975;5610
41;Sevilla;Mujeres;2021;8643
41;Sevilla;Mujeres;2020;8526
41;Sevilla;Mujeres;2019;7746
41;Sevilla;Mujeres;2018;7799
41;Sevilla;Mujeres;2017;8101
41;Sevilla;Mujeres;2016;7621
41;Sevilla;Mujeres;2015;7996
41;Sevilla;Mujeres;2014;7318
41;Sevilla;Mujeres;2013;7279
41;Sevilla;Mujeres;2012;7366
41;Sevilla;Mujeres;2011;7253
41;Sevilla;Mujeres;2010;7008
41;Sevilla;Mujeres;2009;7030
41;Sevilla;Mujeres;2008;7229
41;Sevilla;Mujeres;2007;7040
41;Sevilla;Mujeres;2006;6829
41;Sevilla;Mujeres;2005;7185
41;Sevilla;Mujeres;2004;6858
41;Sevilla;Mujeres;2003;7381
41;Sevilla;Mujeres;2002;6827
41;Sevilla;Mujeres;2001;6621
41;Sevilla;Mujeres;2000;6577
41;Sevilla;Mujeres;1999;6897
41;Sevilla;Mujeres;1998;6703
41;Sevilla;Mujeres;1997;6231
41;Sevilla;Mujeres;1996;6282
41;Sevilla;Mujeres;1995;6300
41;Sevilla;Mujeres;1994;5982
41;Sevilla;Mujeres;1993;6218
41;Sevilla;Mujeres;1992;5870
41;Sevilla;Mujeres;1991;6018
41;Sevilla;Mujeres;1990;5857
41;Sevilla;Mujeres;1989;5858
41;Sevilla;Mujeres;1988;5753
41;Sevilla;Mujeres;1987;5660
41;Sevilla;Mujeres;1986;5554
41;Sevilla;Mujeres;1985;5542
41;Sevilla;Mujeres;1984;5206
41;Sevilla;Mujeres;1983;5480
41;Sevilla;Mujeres;1982;5362
41;Sevilla;Mujeres;1981;5260
41;Sevilla;Mujeres;1980;5292
41;Sevilla;Mujeres;1979;5157
41;Sevilla;Mujeres;1978;5388
41;Sevilla;Mujeres;1977;4989
41;Sevilla;Mujeres;1976;5402
41;Sevilla;Mujeres;1975;4985
42;Soria;Total;2021;1184
42;Soria;Total;2020;1531
42;Soria;Total;2019;1145
42;Soria;Total;2018;1155
42;Soria;Total;2017;1088
42;Soria;Total;2016;1215
42;Soria;Total;2015;1189
42;Soria;Total;2014;1144
42;Soria;Total;2013;1065
42;Soria;Total;2012;1098
42;Soria;Total;2011;1105
42;Soria;Total;2010;1128
42;Soria;Total;2009;1102
42;Soria;Total;2008;1157
42;Soria;Total;2007;1127
42;Soria;Total;2006;1165
42;Soria;Total;2005;1191
42;Soria;Total;2004;1179
42;Soria;Total;2003;1049
42;Soria;Total;2002;1078
42;Soria;Total;2001;953
42;Soria;Total;2000;1129
42;Soria;Total;1999;1097
42;Soria;Total;1998;1115
42;Soria;Total;1997;1042
42;Soria;Total;1996;1097
42;Soria;Total;1995;1081
42;Soria;Total;1994;1000
42;Soria;Total;1993;1053
42;Soria;Total;1992;1072
42;Soria;Total;1991;1060
42;Soria;Total;1990;950
42;Soria;Total;1989;965
42;Soria;Total;1988;1014
42;Soria;Total;1987;948
42;Soria;Total;1986;1020
42;Soria;Total;1985;1007
42;Soria;Total;1984;963
42;Soria;Total;1983;977
42;Soria;Total;1982;972
42;Soria;Total;1981;988
42;Soria;Total;1980;1011
42;Soria;Total;1979;994
42;Soria;Total;1978;1001
42;Soria;Total;1977;1088
42;Soria;Total;1976;1037
42;Soria;Total;1975;1022
42;Soria;Hombres;2021;595
42;Soria;Hombres;2020;766
42;Soria;Hombres;2019;585
42;Soria;Hombres;2018;580
42;Soria;Hombres;2017;562
42;Soria;Hombres;2016;609
42;Soria;Hombres;2015;614
42;Soria;Hombres;2014;593
42;Soria;Hombres;2013;548
42;Soria;Hombres;2012;566
42;Soria;Hombres;2011;569
42;Soria;Hombres;2010;593
42;Soria;Hombres;2009;580
42;Soria;Hombres;2008;597
42;Soria;Hombres;2007;571
42;Soria;Hombres;2006;593
42;Soria;Hombres;2005;597
42;Soria;Hombres;2004;621
42;Soria;Hombres;2003;536
42;Soria;Hombres;2002;567
42;Soria;Hombres;2001;514
42;Soria;Hombres;2000;601
42;Soria;Hombres;1999;607
42;Soria;Hombres;1998;544
42;Soria;Hombres;1997;575
42;Soria;Hombres;1996;589
42;Soria;Hombres;1995;583
42;Soria;Hombres;1994;541
42;Soria;Hombres;1993;549
42;Soria;Hombres;1992;554
42;Soria;Hombres;1991;586
42;Soria;Hombres;1990;514
42;Soria;Hombres;1989;546
42;Soria;Hombres;1988;533
42;Soria;Hombres;1987;508
42;Soria;Hombres;1986;540
42;Soria;Hombres;1985;536
42;Soria;Hombres;1984;527
42;Soria;Hombres;1983;509
42;Soria;Hombres;1982;527
42;Soria;Hombres;1981;534
42;Soria;Hombres;1980;539
42;Soria;Hombres;1979;576
42;Soria;Hombres;1978;542
42;Soria;Hombres;1977;580
42;Soria;Hombres;1976;530
42;Soria;Hombres;1975;541
42;Soria;Mujeres;2021;589
42;Soria;Mujeres;2020;765
42;Soria;Mujeres;2019;560
42;Soria;Mujeres;2018;575
42;Soria;Mujeres;2017;526
42;Soria;Mujeres;2016;606
42;Soria;Mujeres;2015;575
42;Soria;Mujeres;2014;551
42;Soria;Mujeres;2013;517
42;Soria;Mujeres;2012;532
42;Soria;Mujeres;2011;536
42;Soria;Mujeres;2010;535
42;Soria;Mujeres;2009;522
42;Soria;Mujeres;2008;560
42;Soria;Mujeres;2007;556
42;Soria;Mujeres;2006;572
42;Soria;Mujeres;2005;594
42;Soria;Mujeres;2004;558
42;Soria;Mujeres;2003;513
42;Soria;Mujeres;2002;511
42;Soria;Mujeres;2001;439
42;Soria;Mujeres;2000;528
42;Soria;Mujeres;1999;490
42;Soria;Mujeres;1998;571
42;Soria;Mujeres;1997;467
42;Soria;Mujeres;1996;508
42;Soria;Mujeres;1995;498
42;Soria;Mujeres;1994;459
42;Soria;Mujeres;1993;504
42;Soria;Mujeres;1992;518
42;Soria;Mujeres;1991;474
42;Soria;Mujeres;1990;436
42;Soria;Mujeres;1989;419
42;Soria;Mujeres;1988;481
42;Soria;Mujeres;1987;440
42;Soria;Mujeres;1986;480
42;Soria;Mujeres;1985;471
42;Soria;Mujeres;1984;436
42;Soria;Mujeres;1983;468
42;Soria;Mujeres;1982;445
42;Soria;Mujeres;1981;454
42;Soria;Mujeres;1980;472
42;Soria;Mujeres;1979;418
42;Soria;Mujeres;1978;459
42;Soria;Mujeres;1977;508
42;Soria;Mujeres;1976;507
42;Soria;Mujeres;1975;481
43;Tarragona;Total;2021;7579
43;Tarragona;Total;2020;8063
43;Tarragona;Total;2019;7041
43;Tarragona;Total;2018;7226
43;Tarragona;Total;2017;7026
43;Tarragona;Total;2016;6856
43;Tarragona;Total;2015;7010
43;Tarragona;Total;2014;6479
43;Tarragona;Total;2013;6522
43;Tarragona;Total;2012;6709
43;Tarragona;Total;2011;6480
43;Tarragona;Total;2010;6373
43;Tarragona;Total;2009;6425
43;Tarragona;Total;2008;6378
43;Tarragona;Total;2007;6251
43;Tarragona;Total;2006;6093
43;Tarragona;Total;2005;6462
43;Tarragona;Total;2004;6054
43;Tarragona;Total;2003;6122
43;Tarragona;Total;2002;5918
43;Tarragona;Total;2001;5529
43;Tarragona;Total;2000;5578
43;Tarragona;Total;1999;5781
43;Tarragona;Total;1998;5471
43;Tarragona;Total;1997;5394
43;Tarragona;Total;1996;5251
43;Tarragona;Total;1995;5336
43;Tarragona;Total;1994;5235
43;Tarragona;Total;1993;5106
43;Tarragona;Total;1992;4930
43;Tarragona;Total;1991;4965
43;Tarragona;Total;1990;5017
43;Tarragona;Total;1989;4884
43;Tarragona;Total;1988;4636
43;Tarragona;Total;1987;4501
43;Tarragona;Total;1986;4532
43;Tarragona;Total;1985;4839
43;Tarragona;Total;1984;4528
43;Tarragona;Total;1983;4599
43;Tarragona;Total;1982;4280
43;Tarragona;Total;1981;4487
43;Tarragona;Total;1980;4492
43;Tarragona;Total;1979;4416
43;Tarragona;Total;1978;4750
43;Tarragona;Total;1977;4809
43;Tarragona;Total;1976;4837
43;Tarragona;Total;1975;4861
43;Tarragona;Hombres;2021;3986
43;Tarragona;Hombres;2020;4293
43;Tarragona;Hombres;2019;3708
43;Tarragona;Hombres;2018;3805
43;Tarragona;Hombres;2017;3626
43;Tarragona;Hombres;2016;3563
43;Tarragona;Hombres;2015;3665
43;Tarragona;Hombres;2014;3404
43;Tarragona;Hombres;2013;3454
43;Tarragona;Hombres;2012;3445
43;Tarragona;Hombres;2011;3435
43;Tarragona;Hombres;2010;3380
43;Tarragona;Hombres;2009;3422
43;Tarragona;Hombres;2008;3366
43;Tarragona;Hombres;2007;3339
43;Tarragona;Hombres;2006;3242
43;Tarragona;Hombres;2005;3401
43;Tarragona;Hombres;2004;3232
43;Tarragona;Hombres;2003;3206
43;Tarragona;Hombres;2002;3146
43;Tarragona;Hombres;2001;2954
43;Tarragona;Hombres;2000;2950
43;Tarragona;Hombres;1999;3072
43;Tarragona;Hombres;1998;2880
43;Tarragona;Hombres;1997;2832
43;Tarragona;Hombres;1996;2801
43;Tarragona;Hombres;1995;2842
43;Tarragona;Hombres;1994;2743
43;Tarragona;Hombres;1993;2758
43;Tarragona;Hombres;1992;2647
43;Tarragona;Hombres;1991;2569
43;Tarragona;Hombres;1990;2692
43;Tarragona;Hombres;1989;2590
43;Tarragona;Hombres;1988;2458
43;Tarragona;Hombres;1987;2426
43;Tarragona;Hombres;1986;2373
43;Tarragona;Hombres;1985;2516
43;Tarragona;Hombres;1984;2348
43;Tarragona;Hombres;1983;2424
43;Tarragona;Hombres;1982;2305
43;Tarragona;Hombres;1981;2331
43;Tarragona;Hombres;1980;2408
43;Tarragona;Hombres;1979;2253
43;Tarragona;Hombres;1978;2495
43;Tarragona;Hombres;1977;2481
43;Tarragona;Hombres;1976;2524
43;Tarragona;Hombres;1975;2487
43;Tarragona;Mujeres;2021;3593
43;Tarragona;Mujeres;2020;3770
43;Tarragona;Mujeres;2019;3333
43;Tarragona;Mujeres;2018;3421
43;Tarragona;Mujeres;2017;3400
43;Tarragona;Mujeres;2016;3293
43;Tarragona;Mujeres;2015;3345
43;Tarragona;Mujeres;2014;3075
43;Tarragona;Mujeres;2013;3068
43;Tarragona;Mujeres;2012;3264
43;Tarragona;Mujeres;2011;3045
43;Tarragona;Mujeres;2010;2993
43;Tarragona;Mujeres;2009;3003
43;Tarragona;Mujeres;2008;3012
43;Tarragona;Mujeres;2007;2912
43;Tarragona;Mujeres;2006;2851
43;Tarragona;Mujeres;2005;3061
43;Tarragona;Mujeres;2004;2822
43;Tarragona;Mujeres;2003;2916
43;Tarragona;Mujeres;2002;2772
43;Tarragona;Mujeres;2001;2575
43;Tarragona;Mujeres;2000;2628
43;Tarragona;Mujeres;1999;2709
43;Tarragona;Mujeres;1998;2591
43;Tarragona;Mujeres;1997;2562
43;Tarragona;Mujeres;1996;2450
43;Tarragona;Mujeres;1995;2494
43;Tarragona;Mujeres;1994;2492
43;Tarragona;Mujeres;1993;2348
43;Tarragona;Mujeres;1992;2283
43;Tarragona;Mujeres;1991;2396
43;Tarragona;Mujeres;1990;2325
43;Tarragona;Mujeres;1989;2294
43;Tarragona;Mujeres;1988;2178
43;Tarragona;Mujeres;1987;2075
43;Tarragona;Mujeres;1986;2159
43;Tarragona;Mujeres;1985;2323
43;Tarragona;Mujeres;1984;2180
43;Tarragona;Mujeres;1983;2175
43;Tarragona;Mujeres;1982;1975
43;Tarragona;Mujeres;1981;2156
43;Tarragona;Mujeres;1980;2084
43;Tarragona;Mujeres;1979;2163
43;Tarragona;Mujeres;1978;2255
43;Tarragona;Mujeres;1977;2328
43;Tarragona;Mujeres;1976;2313
43;Tarragona;Mujeres;1975;2374
44;Teruel;Total;2021;1696
44;Teruel;Total;2020;2016
44;Teruel;Total;2019;1686
44;Teruel;Total;2018;1766
44;Teruel;Total;2017;1713
44;Teruel;Total;2016;1634
44;Teruel;Total;2015;1780
44;Teruel;Total;2014;1673
44;Teruel;Total;2013;1682
44;Teruel;Total;2012;1713
44;Teruel;Total;2011;1716
44;Teruel;Total;2010;1680
44;Teruel;Total;2009;1715
44;Teruel;Total;2008;1653
44;Teruel;Total;2007;1690
44;Teruel;Total;2006;1671
44;Teruel;Total;2005;1738
44;Teruel;Total;2004;1635
44;Teruel;Total;2003;1768
44;Teruel;Total;2002;1682
44;Teruel;Total;2001;1632
44;Teruel;Total;2000;1679
44;Teruel;Total;1999;1786
44;Teruel;Total;1998;1802
44;Teruel;Total;1997;1832
44;Teruel;Total;1996;1667
44;Teruel;Total;1995;1735
44;Teruel;Total;1994;1707
44;Teruel;Total;1993;1696
44;Teruel;Total;1992;1632
44;Teruel;Total;1991;1728
44;Teruel;Total;1990;1570
44;Teruel;Total;1989;1618
44;Teruel;Total;1988;1562
44;Teruel;Total;1987;1560
44;Teruel;Total;1986;1706
44;Teruel;Total;1985;1678
44;Teruel;Total;1984;1758
44;Teruel;Total;1983;1702
44;Teruel;Total;1982;1571
44;Teruel;Total;1981;1642
44;Teruel;Total;1980;1656
44;Teruel;Total;1979;1654
44;Teruel;Total;1978;1711
44;Teruel;Total;1977;1777
44;Teruel;Total;1976;1825
44;Teruel;Total;1975;1841
44;Teruel;Hombres;2021;879
44;Teruel;Hombres;2020;1032
44;Teruel;Hombres;2019;886
44;Teruel;Hombres;2018;926
44;Teruel;Hombres;2017;907
44;Teruel;Hombres;2016;866
44;Teruel;Hombres;2015;927
44;Teruel;Hombres;2014;883
44;Teruel;Hombres;2013;900
44;Teruel;Hombres;2012;904
44;Teruel;Hombres;2011;924
44;Teruel;Hombres;2010;936
44;Teruel;Hombres;2009;900
44;Teruel;Hombres;2008;849
44;Teruel;Hombres;2007;919
44;Teruel;Hombres;2006;879
44;Teruel;Hombres;2005;926
44;Teruel;Hombres;2004;875
44;Teruel;Hombres;2003;916
44;Teruel;Hombres;2002;902
44;Teruel;Hombres;2001;865
44;Teruel;Hombres;2000;910
44;Teruel;Hombres;1999;919
44;Teruel;Hombres;1998;943
44;Teruel;Hombres;1997;961
44;Teruel;Hombres;1996;842
44;Teruel;Hombres;1995;908
44;Teruel;Hombres;1994;868
44;Teruel;Hombres;1993;903
44;Teruel;Hombres;1992;874
44;Teruel;Hombres;1991;891
44;Teruel;Hombres;1990;823
44;Teruel;Hombres;1989;864
44;Teruel;Hombres;1988;813
44;Teruel;Hombres;1987;849
44;Teruel;Hombres;1986;877
44;Teruel;Hombres;1985;887
44;Teruel;Hombres;1984;928
44;Teruel;Hombres;1983;901
44;Teruel;Hombres;1982;861
44;Teruel;Hombres;1981;934
44;Teruel;Hombres;1980;866
44;Teruel;Hombres;1979;904
44;Teruel;Hombres;1978;883
44;Teruel;Hombres;1977;928
44;Teruel;Hombres;1976;954
44;Teruel;Hombres;1975;994
44;Teruel;Mujeres;2021;817
44;Teruel;Mujeres;2020;984
44;Teruel;Mujeres;2019;800
44;Teruel;Mujeres;2018;840
44;Teruel;Mujeres;2017;806
44;Teruel;Mujeres;2016;768
44;Teruel;Mujeres;2015;853
44;Teruel;Mujeres;2014;790
44;Teruel;Mujeres;2013;782
44;Teruel;Mujeres;2012;809
44;Teruel;Mujeres;2011;792
44;Teruel;Mujeres;2010;744
44;Teruel;Mujeres;2009;815
44;Teruel;Mujeres;2008;804
44;Teruel;Mujeres;2007;771
44;Teruel;Mujeres;2006;792
44;Teruel;Mujeres;2005;812
44;Teruel;Mujeres;2004;760
44;Teruel;Mujeres;2003;852
44;Teruel;Mujeres;2002;780
44;Teruel;Mujeres;2001;767
44;Teruel;Mujeres;2000;769
44;Teruel;Mujeres;1999;867
44;Teruel;Mujeres;1998;859
44;Teruel;Mujeres;1997;871
44;Teruel;Mujeres;1996;825
44;Teruel;Mujeres;1995;827
44;Teruel;Mujeres;1994;839
44;Teruel;Mujeres;1993;793
44;Teruel;Mujeres;1992;758
44;Teruel;Mujeres;1991;837
44;Teruel;Mujeres;1990;747
44;Teruel;Mujeres;1989;754
44;Teruel;Mujeres;1988;749
44;Teruel;Mujeres;1987;711
44;Teruel;Mujeres;1986;829
44;Teruel;Mujeres;1985;791
44;Teruel;Mujeres;1984;830
44;Teruel;Mujeres;1983;801
44;Teruel;Mujeres;1982;710
44;Teruel;Mujeres;1981;708
44;Teruel;Mujeres;1980;790
44;Teruel;Mujeres;1979;750
44;Teruel;Mujeres;1978;828
44;Teruel;Mujeres;1977;849
44;Teruel;Mujeres;1976;871
44;Teruel;Mujeres;1975;847
45;Toledo;Total;2021;6648
45;Toledo;Total;2020;8066
45;Toledo;Total;2019;6076
45;Toledo;Total;2018;6255
45;Toledo;Total;2017;6470
45;Toledo;Total;2016;5928
45;Toledo;Total;2015;5969
45;Toledo;Total;2014;5501
45;Toledo;Total;2013;5499
45;Toledo;Total;2012;5668
45;Toledo;Total;2011;5472
45;Toledo;Total;2010;5407
45;Toledo;Total;2009;5463
45;Toledo;Total;2008;5516
45;Toledo;Total;2007;5668
45;Toledo;Total;2006;5227
45;Toledo;Total;2005;5521
45;Toledo;Total;2004;5334
45;Toledo;Total;2003;5497
45;Toledo;Total;2002;5307
45;Toledo;Total;2001;5437
45;Toledo;Total;2000;5108
45;Toledo;Total;1999;5367
45;Toledo;Total;1998;5097
45;Toledo;Total;1997;4918
45;Toledo;Total;1996;5057
45;Toledo;Total;1995;4917
45;Toledo;Total;1994;4754
45;Toledo;Total;1993;4808
45;Toledo;Total;1992;4732
45;Toledo;Total;1991;4533
45;Toledo;Total;1990;4612
45;Toledo;Total;1989;4651
45;Toledo;Total;1988;4333
45;Toledo;Total;1987;4361
45;Toledo;Total;1986;4293
45;Toledo;Total;1985;4555
45;Toledo;Total;1984;4246
45;Toledo;Total;1983;4343
45;Toledo;Total;1982;3964
45;Toledo;Total;1981;4212
45;Toledo;Total;1980;4221
45;Toledo;Total;1979;4222
45;Toledo;Total;1978;4262
45;Toledo;Total;1977;4153
45;Toledo;Total;1976;4328
45;Toledo;Total;1975;4279
45;Toledo;Hombres;2021;3447
45;Toledo;Hombres;2020;4133
45;Toledo;Hombres;2019;3119
45;Toledo;Hombres;2018;3225
45;Toledo;Hombres;2017;3311
45;Toledo;Hombres;2016;3061
45;Toledo;Hombres;2015;3066
45;Toledo;Hombres;2014;2822
45;Toledo;Hombres;2013;2865
45;Toledo;Hombres;2012;2983
45;Toledo;Hombres;2011;2822
45;Toledo;Hombres;2010;2784
45;Toledo;Hombres;2009;2839
45;Toledo;Hombres;2008;2973
45;Toledo;Hombres;2007;2915
45;Toledo;Hombres;2006;2710
45;Toledo;Hombres;2005;2880
45;Toledo;Hombres;2004;2760
45;Toledo;Hombres;2003;2844
45;Toledo;Hombres;2002;2726
45;Toledo;Hombres;2001;2828
45;Toledo;Hombres;2000;2628
45;Toledo;Hombres;1999;2790
45;Toledo;Hombres;1998;2588
45;Toledo;Hombres;1997;2568
45;Toledo;Hombres;1996;2628
45;Toledo;Hombres;1995;2568
45;Toledo;Hombres;1994;2497
45;Toledo;Hombres;1993;2514
45;Toledo;Hombres;1992;2464
45;Toledo;Hombres;1991;2421
45;Toledo;Hombres;1990;2421
45;Toledo;Hombres;1989;2415
45;Toledo;Hombres;1988;2288
45;Toledo;Hombres;1987;2234
45;Toledo;Hombres;1986;2259
45;Toledo;Hombres;1985;2282
45;Toledo;Hombres;1984;2185
45;Toledo;Hombres;1983;2201
45;Toledo;Hombres;1982;2011
45;Toledo;Hombres;1981;2160
45;Toledo;Hombres;1980;2142
45;Toledo;Hombres;1979;2093
45;Toledo;Hombres;1978;2169
45;Toledo;Hombres;1977;2056
45;Toledo;Hombres;1976;2224
45;Toledo;Hombres;1975;2197
45;Toledo;Mujeres;2021;3201
45;Toledo;Mujeres;2020;3933
45;Toledo;Mujeres;2019;2957
